and though often viewed as a youthful expression of rebellion by the mainstream media , modern punk embodies a range of age groups who generally disagree with the perceived of countercultural principals and it is not uncommon for middle-aged people to form punk houses and resistance movements in the face of what they view as the widespread , unfair exploitation of human and animal rights .	exploitation	use	commercialization	misuse	harvest	overexploitation	harvesting	extraction	expansion	mistreatment	denial
Grolangheim is a municipality in the district of Kitzingen in Bavaria in Germany .	municipality	city	community	town	cities	district	locality	county	place	region	area
he received many awards , among them a posthumous Special Citation from the Pulitzer Prize Board in 2007 for his " masterful improvisation , supreme musicianship and iconic centrality to the history of jazz . 	received	got	has received	earned	won	had	gained	learned	was awarded	reached	bought
when a fair weather waterspout makes landfall it quickly dissipates as it loses the inflow of warm air into the vortex .	dissipates	disappears	evaporates	dissolves	disintegrates	displaces	goes away	discontinues	died	disperses	disapplies
its purpose is to promote free trade and the fluid movement of goods , people , and currency .	fluid	free	easy	continuous	simple	open	quiet	smooth	unimpeded	light	broad
most of the state lies in an area known as Tornado alley characterized by frequent interaction between cold and warm air masses producing severe weather .	interaction	contact	communication	competition	conversation	connection	cooperation	relationship	meeting	reaction	exchange
the reservoir has a volume of 4.26 mio m and a surface area of 0.25 km .	reservoir	lake	store	pond	bank	tank	house	park	storage	sewer	container
after receiving the news of the important award , Yunus announced that he would use part of his share of the $ 1.4 million award money to create a company to make low-cost , high-nutrition food for the poor ; while the rest would go toward setting up an eye hospital for the poor in Bangladesh .	announced	said	stated	promised	added	admitted	answered	told	proposed	asked	declare
Phillip was appointed Governor of New South Wales , the first European colony on the Australian continent , and was the founder of the site which is now the city of Sydney .	appointed	elected	selected	assigned	named	designated	installed	nominated	placed	signed	made
Toshiba was founded by the merging of two companies in 1939 .	merging	combined	collapse	fusion	merger	combine	union	mingling	joining	mergering	meeting
after crossing Florida , Hurricane Hunters indicated a poorly defined circulation , but with winds exceeding tropical storm strength , and the system was designated as Tropical Storm Erika late on August 14 while located 85 miles west of Fort Myers .	indicated	shown	showed	described	detected	marked	identified	noted	reported	found	depicted
eucalyptus forests in California have been criticised because they compete with native plants and do not support native animals .	criticised	criticized	banned	discredited	vilified	blasted	rejected	decried	blamed	denigrated	shamed
after the demise of the WHL , however , the Stanley Cup was awarded exclusively to the NHL playoff champion , and the Wales trophy was given to the regular season champion .	exclusively	only	uniquely	solely	just	single	forever	alone	exclusive	included	independently
it was discovered and opened about the same time as Crystal cave , but was closed by the owners in the 1940s .	discovered	found	seen		uncovered	rediscovered	discovery	opened	located	undiscovered	learned
Italy purchased the city in 1905 and made Mogadishu the capital of Italian Somaliland .	purchased	bought	sold	imported	paid	gave	buyt	found	priced	owned	loaned
Sir Terence David John Pratchett , OBE , more commonly known as Terry Pratchett , is an English novelist , known for his frequently comical work in the fantasy genre .	novelist	writer	author	storyteller	actor	poet	fictionalist	fictional writer	writing	narrator	autobiography
students are obligated to attend the central high school .	obligated	required	forced	compelled	expected	needed	expendable	bound	need	supposed	committed
the technique consists of precoding the data so as to cancel the effect of the interference .	technique	method	tool	process	trick	skill	means	technology	solution	measure	art
in 1989 , these diversified interests started growing into separate organizations , as the fisheries project became Grameen Motsho and the irrigation project became Grameen Krishi .	organizations	organisations	groups	associations	corporations	entities	businesses	units	teams	companies	structures
in August 1995 , the TTC suffered its worst subway accident in what it refers to as the Russell Hill accident , on the Yonge-University-Spadina Line south of St. Clair West station .	suffered	fell	experienced	felt	had	went through	met	became	lost	perished	died
the Short-beaked Echidna is an iconic animal in contemporary Australia , notably appearing on the Australian five-cent piece and on a $ 200 commemorative coin released in 1992 .	contemporary	modern	current	present	recent	new	real	now	emerging	future	historic
Gygax is generally acknowledged as the father of role-playing games .	generally	usually	mostly	widely	largely	in general	often	sometimes	frequently	mainly	really
after 1910 , he spent the remainder of his life in Moscow , working in the Marfo-Mariinsky Convent .	remainder	last	rest	end	final	remains	maintenance	main	best	later	short
situated 13 miles southeast of Seattle , Washington , Renton straddles the southeast shore of Lake Washington .	situated	located	placed	set	sited	positioned	found	ituated	inside	near	lie
in the third book , Harry Potter and the Prisoner of Azkaban , Rowling uses a time travel premise .	premise	concept	idea	proposition	description	structure	plot	story	concern	reason	element
Yass is a prominent area for raising sheep which produce very fine wool due to the soil and climatic conditions of the Yass area .	prominent	important	popular	common	main	central	significant	well known	known	very	highly
annual production of Lego bricks averages approximately 20 billion per year , or about 600 pieces per second : if all the Lego bricks ever produced were to be divided equally among a world population of six billion , each person would have 62 Lego bricks .	averages	average	means	is	remains	stands	happens	remain	runs	increases	ends
historians are undecided if Lincoln actually said this line , and in a letter that Stowe wrote to her husband a few hours after meeting with Lincoln no mention of this comment was made .	undecided	uncertain	undetermined	not sure	unsure	not certain	confused	unknown	questionable	ambiguous	doubted
